Player,Nation,Pos,Squad,Age,Born,X90s,Tackles.Tkl,Tackles.TklW,Tackles.Def.3rd,Tackles.Mid.3rd,Tackles.Att.3rd,Vs.Dribbles.Tkl,Vs.Dribbles.Att,Vs.Dribbles.Tkl.,Vs.Dribbles.Past,Pressures.Press,Pressures.Succ,Pressures..,Pressures.Def.3rd,Pressures.Mid.3rd,Pressures.Att.3rd,Blocks.Blocks,Blocks.Sh,Blocks.ShSv,Blocks.Pass,Int,Tkl.Int,Clr,Err,League,Year,Player_imp,Nation_imp,Pos_imp,Squad_imp,Age_imp,Born_imp,X90s_imp,Tackles.Tkl_imp,Tackles.TklW_imp,Tackles.Def.3rd_imp,Tackles.Mid.3rd_imp,Tackles.Att.3rd_imp,Vs.Dribbles.Tkl_imp,Vs.Dribbles.Att_imp,Vs.Dribbles.Tkl._imp,Vs.Dribbles.Past_imp,Pressures.Press_imp,Pressures.Succ_imp,Pressures.._imp,Pressures.Def.3rd_imp,Pressures.Mid.3rd_imp,Pressures.Att.3rd_imp,Blocks.Blocks_imp,Blocks.Sh_imp,Blocks.ShSv_imp,Blocks.Pass_imp,Int_imp,Tkl.Int_imp,Clr_imp,Err_imp,League_imp,Year_imp,2021 Tournament Place,Results,group,Gls,Standard.Sh,Standard.SoT,Standard.SoT.,Standard.Sh.90,Standard.SoT.90,Standard.G.Sh,Standard.G.SoT,Standard.Dist,Standard.FK,Performance.PK,Performance.PKatt,Expected.xG,Expected.npxG,Expected.npxG.Sh,Expected.G.xG,Expected.np.G.xG,Total.Cmp,Total.Att,Total.Cmp.,Total.TotDist,Total.PrgDist,Short.Cmp,Short.Att,Short.Cmp.,Medium.Cmp,Medium.Att,Medium.Cmp.,Long.Cmp,Long.Att,Long.Cmp.,Ast,xA,A.xA,KP,X1.3,PPA,CrsPA,Prog,score_def,score_pass,score_shoot,score_gk,skill_score
L. Sakurai,Nganion,GK,Orange Giants,31,1988,-0.994770599269273,-1.16353735500556,-0.953384536398602,-0.935226444603863,-0.824869575296782,-0.737474421379404,-0.725612630328454,-1.14945520655623,-1.42647576001871,-1.03712780739709,-1.61756797617649,-1.46810847844586,-0.578680319814748,-1.26347153433265,-1.33525023930402,-0.927015644172743,-1.13629643367872,-0.778049783825445,-1.48358287749066,-0.979424594352508,-0.978942632580439,-1.3039496327496,-0.882024336995983,-0.0319067331608568,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-1.03447408006258,-0.823533813729932,-0.906395888398616,-1.11069963776793,-0.726396122626145,-0.842556853116256,-0.751027158325478,-0.834021953778204,1.2408203854752,-0.22749469093321,0.766933657456977,-0.638261233651314,-0.107657086529691,-0.629523324827587,-0.0840166985949823,0.468031866548238,-0.405117857575513,-0.383512527009697,-0.377770525691623,-0.914934206411506,-0.287301700721657,-0.0698225913276833,-0.447531788813319,-0.453239015588652,0.0448761517068161,-0.396020830189161,-0.413198806136096,1.32494562246943,-0.0961406437266676,-0.0775943668347626,-0.0988743212883062,-0.224389454210785,-0.304068369368966,-0.0262589148459747,-0.358517344294969,-0.354028188094645,-0.348348540239834,-0.29521429100106,-0.406337670303221,-0.574792183826475,-0.459076175083749,0.380428149686037,-1.5381292598767,-4.17204325430383
L. Werner,People's Land of Maneau,GK,Mad Wolverines,27,1993,2.07938427652608,-1.14165025717977,-1.01523588421885,-0.803566616544327,-0.888951665908964,-0.353823494650672,-0.694786164143723,-1.07098300499539,-1.42833297187644,-1.05594702848032,-1.61979725535829,-1.40907597027173,3.0097946177376,-1.24363891574219,-1.3373114835939,-0.93772021062205,-1.15215415036706,-0.503992389614244,1.2936449037887,-0.936564231717205,-0.968293912669165,-1.31989088516421,-0.900739556137752,-0.117905587965,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,28,Very Good,-0.454602210487971,-0.954222960366187,-0.845738310171634,-1.10887565557845,-0.726396122626145,-0.761634690621776,-1.18258868159864,-0.105425332099711,-0.779931508072974,-0.166503809514483,1.14387765420768,0.927034014542557,-0.215276037357459,-0.284121868703779,0.698906108565304,0.102112507246637,0.453909424363805,-0.4031531248204,-0.377658756170379,-2.49369261883099,-0.326365250870095,-0.167797606461733,-0.454768768599738,-0.463139266308795,1.26852185870979,-0.40016677989364,-0.414376005958126,0.886947651338152,-0.186569113287496,-0.0550968587199928,-1.17510830526974,-0.206173907802741,-0.250870543060272,-0.177312672524305,-0.357300303263726,-0.361994017450075,-0.339613128318594,-0.307797979821102,-0.406337670303221,1.85865081144322,-0.663270533509038,0.713616713074625,1.13906963588325,3.80217258521252
M. Asiimwe,Rarita,GK,Wild Hornets,33,1986,-1.20244683976745,-1.11246746007871,-1.10801290594921,-0.781623311867738,-0.799236739051909,-0.456130408445001,-0.910571427436836,-1.14945520655623,-1.42647576001871,-0.980670144147393,-1.62537045331278,-1.47158097892669,-0.144725211087487,-1.26347153433265,-1.32700526214449,-0.956453201908337,-1.19972730043209,-0.686697319088378,0.830773606908809,-0.99656873940663,-0.915050313112795,-1.3411458883837,-0.863309117854213,-0.375902152377429,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.560033459501535,-0.823533813729932,-0.62332719000603,-1.11161162886266,-0.707524580065759,-0.680712528127295,-1.09627637694401,0.0564850282732874,0.903726347627699,-0.105512928095756,-0.489546331712015,0.927034014542557,-0.591942365254648,-0.456822596765683,0.176957570458447,-0.141833732287763,-0.0369633081729483,-0.397756987879234,-0.407193852159173,0.109437459046945,-0.360554801513324,-0.254542153773572,-0.440720513720219,-0.449888161498757,1.27632821090757,-0.384892228350821,-0.403454207609293,1.31924676410899,-0.224345508580222,-0.22859666314857,0.221359969932851,-0.388329371883182,-0.304068369368966,-0.155733564284543,-0.360951426357454,-0.390272711661852,-0.339613128318594,-0.261657787480948,-0.405610621338142,0.621959194836898,-0.193341996394251,0.481141197868077,-0.439909405289558,-0.644894315068533
M. Ategeka,Nganion,GK,Screaming Ramblers,28,1992,2.09851235130881,-1.09058036225291,-0.974001652338684,-0.792594964206033,-0.735154648439727,-0.737474421379404,-0.648546464866628,-1.08525067800645,-0.267575560797312,-0.820706764939933,-1.6097654990402,-1.42296597219506,-2.28032480293758,-1.25213860942382,-1.3373114835939,-0.953777060296011,-1.11250985864621,-0.686697319088378,0.676483174615511,-0.962280449298387,-1.03218623213681,-1.32520463596908,-0.867987922639656,1.086078379293,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-0.0855928389404948,-0.929718745371889,-0.663765575490685,-1.1065956778416,-0.745267665186531,-0.599790365632814,-0.837339462980111,0.542216109392283,0.1914792676596,-0.288485572351937,-0.238250333878217,-0.277039253298883,-0.968608693151836,-0.514389506119651,-0.0840166985949823,0.0411259473630372,-0.466476949142607,-0.393701506078731,-0.393082950102086,-0.7425767882858,-0.320597657054781,-0.154577822103176,-0.438336567437634,-0.447298865156566,1.19143413075665,-0.392020352404137,-0.40927480672933,1.17758942772081,-0.189896567795145,-0.161470946001785,-0.283387599417484,-0.388329371883182,-0.282789238845488,-0.134154456044782,-0.368253672544911,-0.370358138273277,-0.345852708262337,-0.282630602181018,-0.411427013058771,-0.356521233766592,-0.344200227380953,-0.0387992644827433,0.199043527544125,0.127848456045168
M. Bahri,Slandsganiamayotteque,GK,Marvelous Coyotes,25,1995,-1.20244683976745,-1.11976315935397,-0.963693094368643,-0.759680007191149,-0.696705394072417,-0.584014050687911,-0.725612630328454,-1.07098300499539,-1.42833297187644,-0.895983649272855,-1.62871437208548,-1.43338347363755,-0.0143797205540246,-1.30597000274078,-1.33937272788378,-0.961805485132991,-1.05700785023701,-0.778049783825445,1.2936449037887,-1.05657324709605,-0.989591352491713,-1.36771464240805,-0.87734553221054,0.398087540859859,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.560033459501535,-0.864374172053762,-0.62332719000603,-1.10887565557845,-0.745267665186531,-0.680712528127295,-0.146841025743051,0.461260929205783,-0.937604525775835,-0.532449098026844,-0.238250333878217,-1.24029786757203,-1.0762276439796,-0.687090234181555,-0.344990967648411,0.285072186897437,0.453909424363805,-0.384082305444479,-0.395933072893814,0.368862026535123,-0.362540011963892,-0.29540544309819,-0.397894621572353,-0.411734118338819,1.26949765273451,-0.377327688539139,-0.396783408617789,1.31599027361731,-0.265645090998696,-0.253661821646004,-0.11177342583837,-0.279036093434918,-0.293428804107227,0.0816366263528323,-0.364602549451183,-0.389077837258537,-0.34335687628484,-0.265852350420962,-0.411427013058771,0.595025347954089,-0.194098459883206,-0.892713893062495,-0.823240274034164,-2.30399418758122
M. Janssens,Ledian,GK,Somber Bombers,31,1989,-0.113968298559909,-1.12705885862924,-1.10801290594921,-0.913283139927274,-0.9017680840314,-0.379400223099254,-0.725612630328454,-1.14945520655623,-1.42740436594757,-0.999489365230624,-1.6075362198584,-1.38129596642508,5.65723869680446,-1.21813983469731,-1.35380143791295,-0.951100918683684,-1.08079442526953,-0.686697319088378,-1.32929244519736,-0.953708376771326,-1.09607855160445,-1.38896964562754,-0.844593898712444,0.140090976447429,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,18,12,Bad,-0.770895957528664,-0.831701885394698,-0.845738310171634,-1.1065956778416,-0.73268663681294,-0.640251446880055,-0.492090244361581,0.704126469765281,0.885603012259555,-0.349476453770664,0.641285658540078,-1.24029786757203,-0.538132889840764,-1.09005859965933,0.046470435931732,0.407045306664638,-0.466476949142607,-0.381400995163154,-0.382381018442948,-0.461829653606814,-0.323674483645813,-0.212423196564311,-0.424884299128762,-0.435647031616704,1.28023138700647,-0.366053614781344,-0.385927010259068,1.114087863133,-0.217690599564923,-0.177243655495292,-0.488090780320676,-0.224389454210785,-0.410464021986352,-0.0909962395652589,-0.367036631513668,-0.385493214048594,-0.353340204194829,-0.278436039241004,-0.410699964093692,1.42774832038668,-0.324614908869594,0.64191151866943,0.184264674982517,1.33318415254955
M. Krli?evi?,Leoneku Guidisia,GK,Horrible Flames,30,1989,1.30333095676974,-1.1562416557303,-0.943075978428562,-0.759680007191149,-0.850502411541654,-0.660744236033658,-0.848918495067375,-1.02104614945667,-1.42461854816098,-0.830116375481548,-1.60196302190391,-1.40213096931007,-0.698693545854705,-1.26913799678707,-1.33525023930402,-0.932367927397397,-1.16801186705541,-0.800887900009712,-1.02071158061076,-1.07371739215017,-1.10672727151573,-1.37302839321292,-0.844593898712444,-0.719897571594002,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,17,13,Bad,-0.401886585981188,-0.905214530377591,-0.886176695656289,-1.1125236199574,-0.73268663681294,-0.802095771869016,-0.233153330397683,-1.0768874943377,-1.033658203227,-0.22749469093321,-0.992138327379612,-0.51785390686717,-0.269085512771343,-0.284121868703779,0.307444704985161,0.102112507246637,0.08575487496124,-0.335014327296239,-0.337645267564935,-0.0744696829737833,-0.27264309312815,-0.0915827984522092,-0.416795909955706,-0.427574519491049,1.28120718103119,-0.302918801737692,-0.327263219127908,1.21096845526055,-0.139984750180402,-0.105960790109907,-0.298530026497994,-0.370113825475138,-0.325347499892443,-0.134154456044782,-0.35486622120124,-0.376332510289849,-0.357083952161075,-0.324576231581157,-0.403429474442906,-0.240545005931598,-0.193549506743991,-1.27866527884142,1.09692174468806,1.88592446596165
M. Murmu,Rosvi,GK,Orange Giants,28,1992,1.86259942898851,-1.09787606152818,-0.963693094368643,-0.869396530574096,-0.735154648439727,-0.32824676620209,-0.710199397236089,-1.02104614945667,-1.42415424519655,-0.830116375481548,-1.6064215802675,-1.42643847267589,-2.28747790912539,-1.22663952837894,-1.34349521646354,-0.94574863545903,-1.06493670858118,-0.663859202904111,0.522192742322214,-0.962280449298387,-1.03218623213681,-1.31989088516421,-0.858630313068771,-0.719897571594002,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.823611582035446,-0.921550673707123,-0.663765575490685,-1.1065956778416,-0.669781494944987,-0.822326312492636,-0.492090244361581,-1.11736508443095,4.84373945666243,-0.410467335189391,0.26434166178938,-0.277039253298883,-0.269085512771343,-1.03249169030536,0.698906108565304,-0.568739651472963,0.576627607497993,-0.40519762390991,-0.387354762138318,-2.11077484969605,-0.3160548032995,-0.115228858841688,-0.453491654519782,-0.462149241236781,1.28218297505591,-0.399803100095002,-0.416468805641735,1.18328828608125,-0.195572813719959,-0.100580951212897,-0.998446655997125,-0.397437145087204,-0.250870543060272,-0.198891780764066,-0.360951426357454,-0.308622960768694,-0.33337354837485,-0.303603416881088,-0.409972915128613,0.0389236803215604,-0.558323742332266,2.00293163994119,0.462050102227412,1.89689104453377
M. Ngamita,Xikong,GK,Punctual Rustlers,30,1990,-0.655019556699891,-1.20001585138189,-1.02554444218889,-0.913283139927274,-0.824869575296782,-0.711897692930822,-0.925984660529201,-1.12805369703964,-1.42647576001871,-0.933622091439316,-1.63428757003997,-1.45769097700337,-0.395083927660907,-1.26630476555986,-1.35792392649271,-0.935044069009724,-1.13629643367872,-0.503992389614244,0.830773606908809,-1.05657324709605,-0.946996472846617,-1.32520463596908,-0.783769436501695,-0.461901007181572,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,12,18,Okay,-0.191024087954059,-0.823533813729932,-0.744642346459996,-1.11115563331529,-0.663490980758192,-0.822326312492636,-0.578402549016213,-0.874499543871453,0.332841283531131,-0.105512928095756,-0.992138327379612,0.686219360974269,-0.7533707914963,-0.917357871597427,-0.344990967648411,-0.324793411938563,0.515268515930899,-0.392964145751366,-0.394927147202616,-0.570219370160094,-0.329643427389474,-0.170779229828266,-0.443019319064141,-0.451944367417556,1.27535241688285,-0.378273256015599,-0.396718008627677,1.32006088673191,-0.21397167982108,-0.183112570655666,-0.347322291535193,-0.37922159867916,-0.431743152509829,0.146373951072116,-0.368253672544911,-0.374739344418763,-0.358331868149824,-0.307797979821102,-0.411427013058771,0.540944370845455,-0.301813580117014,-0.630132021317672,-0.212226383265486,-0.72606657345833
M. Nyamahunge,Loco Phirema,GK,Wet Flames,32,1988,-1.20426856117533,-1.20731155065715,-0.984310210308725,-0.90231148758898,-0.709521812194854,-0.532860593790747,-0.771852329605549,-1.11378602402858,-1.42229703333883,-0.877164428189625,-1.63205829085818,-1.41949347171423,-0.015174510130448,-1.26913799678707,-1.3373114835939,-0.932367927397397,-1.10458100030204,-0.778049783825445,1.1393544714954,-1.07371739215017,-0.893752873290247,-1.30926338355447,-0.89606075135231,-0.977894136006431,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-1.03447408006258,-0.897046458712826,-0.845738310171634,-1.11161162886266,-0.701234065878964,-0.498637662514714,-0.146841025743051,-1.11736508443095,-0.19092310860826,0.138450597579151,1.01822965529078,-0.638261233651314,-0.914799217737952,-0.399255687411715,-0.344990967648411,-0.324793411938563,-0.221040582874231,-0.38388120717338,-0.39582130337257,0.371527347433972,-0.343398456378909,-0.211256883323143,-0.440124527149573,-0.449126603751054,1.27340082883341,-0.348378776567511,-0.370361812612228,1.32575974509235,-0.243135839917537,-0.240456762535161,0.0643273928016357,-0.28814386663894,-0.410464021986352,-0.155733564284543,-0.35486622120124,-0.386688088451908,-0.360827700127321,-0.286825165121032,-0.409245866163535,1.03018608771733,-0.157741129238183,-0.0627890589597998,-0.675390481355189,-1.2836482536283
M. Sseguya,Nganion,GKMF,Sassy Knights,36,1984,-1.10043044092624,-1.12705885862924,-1.02554444218889,-0.869396530574096,-0.927400920276273,-0.635167507585075,-0.802678795790279,-1.09951835101751,-1.42183273037439,-0.943031701980932,-1.47155018976876,-1.46463597796503,-2.28906748827824,-0.866819162523434,-1.34555646075342,-0.92969178578507,-1.19972730043209,-0.663859202904111,0.0593214454423203,-0.99656873940663,-0.957645192757891,-1.37302839321292,-0.905418360923194,-0.375902152377429,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,27,Very Good,-0.981758455555793,-0.929718745371889,-0.643546382748358,-1.10887565557845,-0.707524580065759,-0.862787393739876,-0.923651767634743,-1.0768874943377,0.414396292687784,0.199441478997878,-0.112602334961318,0.0841827270535493,-0.807180266910184,-0.514389506119651,-0.475478102175125,0.224085627013837,0.147113966528334,-0.397522373229618,-0.393278546764263,-1.09262226633492,-0.273564976271163,0.0217800268636968,-0.454002500151764,-0.461159216164767,1.26364288858617,-0.422278511650864,-0.436808202566809,1.31354790574855,-0.0916387935104359,-0.0845637035877075,0.0480633044559027,-0.37922159867916,-0.410464021986352,0.0168993016335481,-0.374338877701125,-0.335706780577156,-0.359579784138572,-0.332965357461185,-0.405610621338142,-0.315553605670749,-0.29708577028284,-0.519859400712174,-1.39588824731032,-4.05597000660869
M. Zhou,Quewenia,GK,Serious Cyclones,32,1987,0.123766345168265,-1.22919864848294,-0.994618768278765,-0.858424878235801,-0.824869575296782,-0.32824676620209,-0.694786164143723,-1.12091986053411,-1.42647576001871,-1.03712780739709,-1.61533869699469,-1.44380097508004,-0.0700149909036733,-1.27480445924149,-1.34349521646354,-0.94574863545903,-1.0887232836137,-0.572506738167044,1.1393544714954,-1.02228495698781,-0.989591352491713,-1.35177338999344,-0.910097165708637,-0.461901007181572,C,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,5,25,Good,-0.296455336967624,-0.954222960366187,-0.906395888398616,-1.11161162886266,-0.676072009131783,-0.700943068750915,-0.578402549016213,0.0564850282732874,0.341902951215204,-0.410467335189391,-0.489546331712015,0.445404707405981,-0.269085512771343,-0.111421140641876,-0.736452371228554,0.650991546199038,0.699345790632181,-0.362732372329432,-0.375032172421138,0.463925138594146,-0.30638168649384,-0.183006707356636,-0.422670634723504,-0.434047760346527,1.15045078171827,-0.336159135333255,-0.360224814144747,1.32087500935483,-0.194398418011377,-0.196684436964033,0.217434155504571,-0.224389454210785,-0.240230977798534,-0.134154456044782,-0.375555918732368,-0.385891505516365,-0.344604792273588,-0.328770794521171,-0.409245866163535,0.879647737034856,-0.134576169043485,-0.0930830997854272,0.262493285707154,0.982227448370856
N. Busingye,Sobianitedrucy,GK,Fighting Clippers,23,1997,0.714914942024913,-1.14165025717977,-0.91215030451844,-0.770651659529444,-0.863318829664091,-0.379400223099254,-0.879744961252105,-1.02104614945667,-1.42508285112542,-0.971260533605778,-1.62425581372188,-1.42991097315672,-2.28986227785466,-1.25780507187823,-1.32700526214449,-0.956453201908337,-1.19972730043209,-0.800887900009712,-0.249259419144275,-1.04800117456899,-0.925699033024069,-1.38896964562754,-0.900739556137752,-0.375902152377429,D,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,29,Very Good,-0.401886585981188,-0.84803802872423,-0.764861539202323,-1.10750766893634,-0.669781494944987,-0.680712528127295,-0.492090244361581,-0.267335692472709,-0.0694967616416888,0.138450597579151,-0.866490328462713,0.324997380621837,-0.161466561943575,-0.514389506119651,0.046470435931732,-0.446766531705763,-0.343758766008419,1.34509469498173,1.22187486235618,0.972112989975095,1.71420478165064,2.51737997314815,0.708682158240404,0.57935713452233,1.27925559298174,1.41866862905748,1.25103474226373,1.15723636214779,2.4372266323032,2.13070723132207,0.5460809062149,-0.370113825475138,-0.165754020966363,-0.41468286316168,-0.126062507327591,-0.351638439288016,-0.35209228820608,-0.270046913360976,-0.411427013058771,-0.500320263659239,1.57307917753497,-0.0682470989318073,0.141408764379587,0.855777818420928
N. Irawan,Rarita,GK,Serious Buffaloes,24,1996,2.07847341582214,-1.20731155065715,-1.00492732624881,-0.891339835250685,-0.72233823031729,-0.430553679996418,-0.879744961252105,-1.08525067800645,-1.42740436594757,-0.980670144147393,-1.61645333658559,-1.42643847267589,-0.693924808396163,-1.26913799678707,-1.32494401785461,-0.94574863545903,-1.0887232836137,-0.709535435272645,0.213611877735618,-1.02228495698781,-1.04283495204808,-1.30926338355447,-0.863309117854213,0.656084105272288,RFL,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,-0.0328772144337125,-0.880710315383294,-0.845738310171634,-1.10841966003108,-0.73268663681294,-0.903248474987116,-0.492090244361581,-0.712589183498455,0.126235260334278,-0.349476453770664,-0.740842329545814,-0.51785390686717,-1.13003711939349,-0.284121868703779,-0.0840166985949823,0.346058746781037,-0.221040582874231,2.17341847363992,2.97933881440087,-1.27741784865526,3.81055207242166,6.62952769469866,0.573137783887714,0.457507894889793,1.26364288858617,1.67440826346011,1.48765190649175,1.14828101329566,6.80382560942985,9.50353190154281,-0.837488264437629,-0.33368273265905,-0.250870543060272,-0.11257534780502,-0.374338877701125,-0.189932103372785,-0.34335687628484,-0.320381668641143,-0.337268018620759,-0.225138879198214,3.20576671942188,-1.0062941217827,0.274003021918637,1.67217441401708
N. Kyohirwe,Dosqaly,GK,Weak Tornadoes,27,1993,1.97827873838881,-1.14165025717977,-0.974001652338684,-0.803566616544327,-0.9017680840314,-0.763051149827986,-0.679372931051358,-0.978243130423477,-0.494619710404389,-0.943031701980932,-1.60196302190391,-1.47158097892669,-2.28270917166685,-1.25213860942382,-1.35174019362307,-0.916311077723437,-1.0887232836137,-0.458316157245711,-1.48358287749066,-0.979424594352508,-0.904401593201521,-1.32520463596908,-0.849272703497887,0.0540921216432863,A,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,9,21,Good,-0.876327206542229,-0.864374172053762,-0.54245041903672,-1.11024364222056,-0.650909952384601,-0.862787393739876,-0.233153330397683,1.06842478060453,0.59019264575879,-0.776412623701752,0.766933657456977,-0.879075887219602,-0.376704463599112,-1.03249169030536,0.437931839511875,0.163099067130237,0.515268515930899,-0.392327334559552,-0.396436035739414,-0.37298562364511,-0.354517631760884,-0.249218498172759,-0.413305131470492,-0.42559446934702,1.27340082883341,-0.38525590814946,-0.402015407826811,1.22725090771896,-0.267015219325375,-0.228229855951047,-0.651292494410617,-0.33368273265905,-0.421103587248091,-0.0262589148459747,-0.371904795638639,-0.382306882306422,-0.35209228820608,-0.332965357461185,-0.409972915128613,-0.78519591584026,-0.33040236255931,1.02182067175127,0.619536783717017,1.50195315596839
N. Mucunguzi,Biarizea,GK,Running Bigfoots,29,1991,1.71959429847003,-1.20731155065715,-1.02554444218889,-0.792594964206033,-0.863318829664091,-0.277093309304926,-0.741025863420819,-1.12091986053411,-1.42229703333883,-0.999489365230624,-1.61645333658559,-1.45074597604171,1.69123871045092,-1.2464721469694,-1.32700526214449,-0.948424777071357,-1.13629643367872,-0.618182970535578,0.213611877735618,-0.919420086663084,-1.04283495204808,-1.39428339643241,-0.844593898712444,0.0540921216432863,E,2021,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,,,,0.0725540345798519,-0.929718745371889,-0.764861539202323,3.44879984038117,-0.701234065878964,-0.518868203138334,8.31176483041093,3.05182669517376,-1.65710093989119,-0.654430860864298,-0.866490328462713,-0.51785390686717,-0.107657086529691,-0.111421140641876,2.52572599193931,0.224085627013837,0.576627607497993,-0.373692228104346,-0.381403035132061,0.0827842500584332,-0.316242840835891,-0.222741306447866,-0.434420084259102,-0.444252634165752,1.2773040049323,-0.344814714540853,-0.366961013126363,1.2842394913234,-0.204185048916228,-0.192282750593752,-0.0495212256184955,-0.388329371883182,-0.421103587248091,-0.26362910548335,-0.362168467388697,-0.384298339645279,-0.357083952161075,-0.299408853941074,-0.404156523407985,0.857387413439706,-0.193341475974713,7.53482224484047,1.46816017139375,7.76983451963712
